t,x
0.0,0.1
0.001,0.9487999711341237
0.002,1.233714974253005
0.003,1.4909203321772135
0.004,1.6460648137817335
0.005,1.3680112508158149
0.006,0.6884866065102357
0.007,1.1014912817415787
0.008,1.5836072381504374
0.009000000000000001,1.6430221181392308
0.010000000000000002,1.4642239744932122
0.011000000000000003,1.5339714697144267
0.012000000000000004,1.1211358850268018
0.013000000000000005,1.019559628370083
0.014000000000000005,0.5924587199601394
0.015000000000000006,0.05432074832128131
0.016000000000000007,-0.4257364745068506
0.017000000000000008,-0.01621344393581925
0.01800000000000001,0.3980768413500539
0.01900000000000001,0.3125401224349658
0.02000000000000001,0.7514871771997896
0.02100000000000001,0.8719424759803477
0.022000000000000013,1.0215866075944544
0.023000000000000013,1.0106030112594764
0.024000000000000014,0.8534888079316835
0.025000000000000015,0.5260659527445957
0.026000000000000016,0.6497804535799855
0.027000000000000017,1.0324118640843967
0.028000000000000018,0.585820108424399
0.02900000000000002,0.990682037668952
0.03000000000000002,1.1697970917728469
0.03100000000000002,0.804932946844723
0.03200000000000002,0.8005472544888059
0.03300000000000002,0.5635317667390566
0.03400000000000002,0.26723889607317913
0.035000000000000024,0.19512151349825876
0.036000000000000025,0.2388083985558885
0.037000000000000026,0.0759164255412006
0.03800000000000003,-0.15302800879742295
0.03900000000000003,-0.4723862645625323
0.04000000000000003,-0.40550495344114107
0.04100000000000003,-0.7182753994358038
0.04200000000000003,-0.5624556968790606
0.04300000000000003,-0.808292944623863
0.04400000000000003,-0.47386810085466025
0.04500000000000003,-0.23860434120795462
0.046000000000000034,-0.2858005075013586
0.047000000000000035,-0.10529079505118402
0.048000000000000036,-0.3754784821708323
0.04900000000000004,-0.582631949361743
0.05000000000000004,-0.5600268100338702
0.05100000000000004,-0.7788847575809538
0.05200000000000004,-0.49089839667033486
0.05300000000000004,-0.31904145406948714
0.05400000000000004,-0.4218831445034268
0.05500000000000004,-0.4238083556538104
0.05600000000000004,0.037156804609965954
0.057000000000000044,0.2136995755042326
0.058000000000000045,0.28337395690751177
0.059000000000000045,0.5317446873713745
0.060000000000000046,0.8086894577127053
0.06100000000000005,0.4742712072957147
0.06200000000000005,-0.268507467736713
0.06300000000000004,-0.6633467630727758
0.06400000000000004,-0.6622203851182581
0.06500000000000004,-0.987473363134254
0.06600000000000004,-0.6016113363841895
0.06700000000000005,-0.8595908815225091
0.06800000000000005,-0.9053295772141399
0.06900000000000005,-0.8026283327170093
0.07000000000000005,-0.001764341750185805
0.07100000000000005,-0.1112379575567621
0.07200000000000005,-0.03099931894665378
0.07300000000000005,-0.19576544169519333
0.07400000000000005,0.09912315831899537
0.07500000000000005,0.2355232494456943
0.07600000000000005,0.14832823587065747
0.07700000000000005,0.726609474135134
0.07800000000000006,1.2854731488945226
0.07900000000000006,1.0473303391492397
0.08000000000000006,0.9214116005291842
0.08100000000000006,0.5118425719942936
0.08200000000000006,0.49894368224352303
0.08300000000000006,0.4273297035298462
0.08400000000000006,0.023393517128713237
0.08500000000000006,-0.16233024878371727
0.08600000000000006,-0.051506534803063636
0.08700000000000006,-0.396905920779788
0.08800000000000006,-0.3459506504754233
0.08900000000000007,-0.9115510210546136
0.09000000000000007,-0.4549708892467084
0.09100000000000007,-0.8617178859109372
0.09200000000000007,-0.6886700940376199
0.09300000000000007,-0.6049676286096909
0.09400000000000007,-0.5331080249798512
0.09500000000000007,-0.4160491309319969
0.09600000000000007,0.005262019873851553
