t,Mediana,Média,Desvio Padrão
1.14,-0.0669737653658324,0.08444982056423267,1.9301257688296798
1.15,-0.10060067327177541,0.004580487012164343,1.9977307529705546
1.16,-0.12098694737631274,-0.02342664584901615,1.9899364801034045
1.17,-0.2157472684177436,-0.10945435139820363,1.984739224344555
1.18,-0.2611056500050852,-0.09789917428477406,1.9760209069762198
1.19,0.17173623570772129,0.0374261318117823,1.9476716281172421
1.2,0.055582192220005044,0.09132645593893216,1.9206016358924993
1.21,-0.08759422375357259,0.007929077160772478,1.8509170470676681
1.22,0.0330284274739182,0.012738225030800238,1.9138170141627984
1.23,0.09616746573265644,0.020221360522997504,1.7894835677681182
1.24,-0.1240658696021158,0.002374660424528243,1.8100688103107214
1.25,-0.14871049063317854,-0.02898153214260608,1.8122867744897908
1.26,-0.360406066485328,-0.11769765209545686,1.8871435895132518
1.27,-0.3917676767407013,-0.08798089385153648,1.8455423817060137
1.28,-0.46438988952665217,-0.13967927105307518,1.9312047700670074
1.29,-0.4174684677643219,-0.14903890317073817,1.87571194830958
1.3,-0.46034357940300763,-0.10640392434824239,1.8939780077061845
1.31,-0.23367786668067064,-0.11530484640758022,1.8829681037430108
1.32,-0.0089987602385729,-0.08560500382718729,1.9222604740093654
1.33,0.0571242729199627,-0.08120330168088977,1.9922694616785726
1.34,-0.4062792805740921,-0.1425589015839819,2.018988507591551
1.35,-0.4496521145019742,-0.18987076152678717,2.007768835884409
1.36,-0.3052843481506131,-0.20717327318262796,1.9450419834346835
1.37,-0.48210784055622535,-0.1286094281044566,1.9361212097626572
1.38,-0.28458920874241506,-0.09630103120250906,1.875259876823988
1.39,-0.17682122916483095,-0.08681592410596652,1.9577747568590496
1.4,-0.47711492153484103,-0.0586540811019971,1.961050501364978
1.41,-0.3904900591012158,-0.12724762337594062,1.9023770648398672
1.42,-0.2233937438637165,-0.21639210985502796,1.8739284132983725
1.43,-0.24591674740994107,-0.294484610529708,1.9573584991052908
1.44,-0.08814418968806366,-0.26144643566204523,1.9810947126564333
1.45,-0.29560302093325225,-0.23654179403067083,1.9753489859842897
1.46,0.016547483922642048,-0.1386025571814835,1.918495955867884
1.47,-0.22875215958718834,-0.18613851904473372,1.9393644138704882
1.48,-0.08854429884915775,-0.14025378965918406,1.998739488739001
1.49,-0.3224883135320983,-0.06636363325824879,2.002368694550236
1.5,-0.32967993141153873,-0.013547230672992292,2.005617104842023
1.51,-0.3187767913573998,-0.11606814294723877,1.9390189951044667
1.52,-0.4643951853213484,-0.19118427684840128,1.8140436684710755
1.53,-0.39690343581349463,-0.30842490250621,1.7152044844942933
1.54,-0.18137790345484905,-0.223881784212224,1.6888731979398601
1.55,-0.2849329650477249,-0.1824436565819129,1.6847206735145253
1.56,-0.5179801718046981,-0.3150811120022759,1.8022271138426456
1.57,-0.4591182274301726,-0.27371900472529004,1.7886262706020284
1.58,-0.3830185264672866,-0.2696156881540893,1.6782168396995192
1.59,-0.34990537279940204,-0.2988897340380313,1.6645763215645755
1.6,-0.5194871068593072,-0.35156686861367265,1.7095848301139438
1.61,-0.7165369731693945,-0.33373508624507026,1.7610447039624697
1.62,-0.6046809946142813,-0.4288667718594448,1.8285410419836672
1.63,-0.7342753032323961,-0.45419251033252545,1.8462190675397208
1.64,-0.5290881813527692,-0.3651358528354223,1.8374274689318157
1.65,-0.3970812671380337,-0.3442973564000484,1.831221775355012
1.66,-0.4554026966387134,-0.3040942360938484,1.9210939024482876
1.67,-0.5044189162501235,-0.2267832815609024,2.0155435083045
1.68,-0.5762791675012529,-0.24063079058741058,2.030346909416889
1.69,-0.3487961889451666,-0.21807101369091506,2.0798373304661313
1.7,-0.573242235707172,-0.24391676062440001,2.102441199770266
1.71,-0.34697063895000296,-0.22867848175706307,2.131845333785969
1.72,-0.486809874328683,-0.17713895245609218,2.1118439389308485
1.73,-0.22263351454287827,-0.16166049049876285,2.1523114152292036
1.74,-0.2929825735480846,-0.2736832853253242,2.028538477273162
1.75,-0.6627362132849233,-0.3364122360751438,2.08503651998069
1.76,-0.4161467781912884,-0.25993252051005145,1.9439864410257748
1.77,-0.24524484341537456,-0.1759104859171244,2.024529066613815
1.78,-0.26665677970870943,-0.16744137242104376,1.996293836656842
1.79,-0.3364227315359693,-0.11970086398214617,1.979644366255107
1.8,-0.41619737422053343,-0.21875586532737062,1.8812278670303733
1.81,-0.16300336771530385,-0.20810356728147927,1.8394630339222533
1.82,-0.1729820517585469,-0.07208595125548792,1.7865878492248761
1.83,-0.339609208300953,-0.08515989450435299,1.8089456940013495
1.84,-0.11915351641049014,-0.1087806792703542,1.8830340915641837
1.85,0.0606621606601123,-0.050806077312857995,1.9630686707276186
1.86,-0.1234418256211664,-0.008298005356757994,1.9250697611647352
1.87,-0.07783898935153916,0.00011937245047723311,1.9736139425492205
1.88,-0.22619037484186044,-0.0934017126911508,1.9546468512290698
1.89,-0.2822876944698773,-0.10551162361748614,1.8887539260255624
1.9,-0.40642288625806633,-0.12142462671317684,1.8882942850399254
1.91,-0.40464660912538053,-0.10916198870283828,1.9016927316609669
1.92,-0.15540110461050188,-0.02524885025441142,1.9115371588467036
1.93,0.1193914898417372,-0.055154748227865424,1.9353849099067715
1.94,0.14525475476713756,0.031504753929377044,1.9515185767630927
1.95,0.1282643631464544,0.03066501574996796,1.9420421971533577
1.96,0.10535994161425664,0.062400173384033246,1.9543768528565961
1.97,0.0289760325033728,0.06260819818183073,2.002209880644808
1.98,0.06731903978459595,0.08796260546528163,1.952810361996416
1.99,0.1633155539343259,0.2250547026845922,1.8870993684533846
2.0,0.0635276038470426,0.16926967719747882,1.9514193921637846
2.01,0.16347281332742464,0.09436495661273399,1.9879207266930212
2.02,0.24990148525970773,0.09091724410937145,2.0542604205607655
2.03,0.11392986121872625,0.10671219744947848,2.1067355181486342
2.04,0.08155231872788925,-0.023460411786414993,2.0132294990386153
2.05,-0.060030708123418305,-0.0351060689340831,1.9998729401584616
2.06,-0.10798817507026899,-0.0836178710512111,1.9103250615187766
2.07,-0.19800518054044391,-0.012760809125745495,1.8954609395441964
2.08,-0.15428754328863087,-0.022928113036532374,1.9111552204974303
2.09,-0.1878655905664067,0.007147968951923553,1.9412357408605363
2.1,-0.16044198195702797,0.07780735106182056,1.9887835901590651
2.11,-0.2008682170035955,0.06879395753844818,2.014097357605767
2.12,-0.14053297115940644,0.03616339000889745,1.9824588588883076
2.13,0.07544112646347309,0.04274195197203468,1.8550877503452603
2.14,0.09681733776876265,0.04526727716741668,1.8919723714259653
2.15,-0.13216026553409388,-0.003663086338207745,1.8514393222270515
2.16,-0.26720607190390866,-0.0569319529939005,1.8566560814310253
2.17,0.04429567114867335,-0.0868814844785657,1.8141640426035806
2.18,0.2067049194317564,-0.03723884767749922,1.8347512922370701
2.19,-0.062146623161377895,-0.12038501554066772,1.8737641839250299
2.2,-0.29719273146302605,-0.15989044931145363,1.909319647968727
2.21,-0.24620943366758352,-0.1282727596901521,1.8992319792869718
2.22,-0.31693564824959686,-0.1063792726501299,1.864934464112163
2.23,-0.09976857691875345,-0.1730779218382019,1.872698344229713
2.24,-0.27413654799973836,-0.2521240819719733,1.8771665497094177
2.25,-0.32175476588613133,-0.30666355150118396,1.8266460141345537
2.26,0.01750868865784535,-0.20566651811918063,1.7753150557958122
2.27,-0.37208724012733113,-0.16897815368793162,1.7718874016967026
2.28,-0.442756970961916,-0.15650410950642019,1.7911762761482084
2.29,-0.3499353644974701,-0.09924486037713026,1.8051352863954093
2.3,-0.3917530572113369,-0.07536603251845628,1.8046717351884347
2.31,-0.1130718406557947,-0.12549430415973187,1.8746048836939508
2.32,-0.0935473279754339,-0.2099401050484447,1.9365966653857762
2.33,-0.16837280214982886,-0.17458253398234544,1.9625313025096591
2.34,0.0295011071787133,-0.04311516853000765,1.9322802829605115
2.35,0.09242412836697345,0.06767388913675737,2.0024363082449503
2.36,0.1507115060013117,0.026295950867097982,2.0553129138512025
2.37,0.18246799552106568,0.04580101220008295,1.9847624686084628
2.38,0.20362257419392465,0.10218159982480261,1.9685612104161587
2.39,0.16063687541053895,0.11322270985270487,1.884939123486457
2.4,0.060897335896878,0.07303072602592504,1.9452062095172145
2.41,0.01992904083410215,0.00826218846285426,1.968591869897093
2.42,0.015459205423095805,-0.015960347112897195,2.0134940182080303
2.43,0.00586361448438245,0.029759660764911794,2.0207510462128186
2.44,0.10834974407919895,-0.019152391974209336,1.979455926216517
2.45,0.3215907599740871,0.06193906769011244,2.0064996153814594
2.46,0.0843429104821218,0.12794618105621225,2.0042853208942324
2.47,0.20187716781499584,0.10198760392277027,2.0647936749805735
2.48,0.2999301484642106,0.09277903058360447,2.0770438316112156
2.49,0.33466211496211706,0.1290192025082042,2.0974172168220506
2.5,0.30761185974987204,0.18221239912267662,2.032864936587847
2.51,0.0859123560857742,0.1302625332609386,1.9840520467780651
2.52,0.24481065526186946,0.2282412307979415,1.9987831399769407
2.53,0.5370351218795049,0.2888895031409147,2.0700866509786255
2.54,0.714588072643606,0.3025640941636985,2.021911076261474
2.55,0.6566049148800881,0.342099717974434,1.9500115345497468
2.56,0.5829427842676431,0.3796257758658794,1.9639025017026743
2.57,0.35627881730649347,0.43305108444709023,1.984365883789985
2.58,0.3292081554827194,0.3090627287563905,2.0028994924099677
2.59,0.24887232321930064,0.19074601441096065,2.012589471412355
2.6,0.2603785285945227,0.16367621265334006,1.8670682729183286
2.61,0.19562948295646448,0.18568721162794183,1.8117762983309293
2.62,0.27060167750116243,0.21336220949098453,1.954382986654256
2.63,0.00509462898018225,0.1192097061083703,2.0298699735238883
2.64,-0.17591250983041662,0.11042190556943934,1.969349520487462
2.65,-0.11343054498518704,0.11223579762731045,1.9846318501938607
2.66,-0.06062911165156395,0.08502791649401865,1.9757992794472747
2.67,0.0793561119440932,0.053558887039347504,1.9311158338280658
2.68,0.12402473952691036,0.03422933746390605,1.8742932988998713
2.69,0.08656458174896915,0.05965710728787696,1.852502650048371
2.7,-0.2828373892654726,-0.03333961333367448,1.8765653747110536
2.71,0.006401510302973399,-0.021215895241921447,1.8563489606011012
2.72,-0.0024326987574810506,-0.04585678060977663,1.9237255001398474
2.73,-0.10623053268286714,-0.061890690448201814,1.9842855145282319
2.74,-0.36982339654864427,-0.2568945079148561,2.012782693930685
2.75,-0.28373282150901574,-0.32316636776752694,1.9124182470505542
2.76,-0.12349780921971296,-0.24000245853847552,1.9453630629124932
2.77,-0.0624981823094828,-0.14193684053064817,1.9077145447674435
2.78,-0.1507633070567415,-0.13905495353238032,1.8824090547802452
2.79,-0.193377037503733,-0.14481690168448605,1.83733102184561
2.8,-0.07919081714723661,-0.1801819631819781,1.8249003407408158
2.81,-0.11575376976445084,-0.22272921798309986,1.826726506793785
2.82,-0.1030779813982821,-0.05645984019380943,1.8208789449287102
2.83,-0.20380515083944906,-0.12195720468393971,1.9211038789628954
2.84,-0.028421778276370102,-0.07987952176443797,2.009973689477721
2.85,-0.0822027164475853,-0.09864178464388657,2.0248440833144716
2.86,-0.02493920360350165,-0.016611177023010352,1.9326384884788237
2.87,0.0385102774502306,0.022260886806636748,1.9510070645151483
2.88,0.0324937607753577,-0.02390398198749315,1.9456738774119589
2.89,-0.048580815921593204,0.04498761676955226,1.9542304240301243
2.9,-0.1857796526359983,0.024689194853707255,1.9585874597113708
2.91,-0.20826805813366112,-0.07334329450238773,1.936788849779747
2.92,0.103898881816952,-0.03536296005406267,1.9849029583904054
2.93,0.4610104047650242,0.13319406896056182,1.8800866707403086
2.94,0.47169760201103966,0.1750375710427636,1.9441501873406073
2.95,0.4550233267545677,0.10944277574645232,2.0268996538036186
2.96,0.25913868936640605,0.19042121792407485,2.094510990233995
2.97,0.17979000099053405,0.047029497812487386,1.9551022993556157
2.98,0.21218457889889156,0.056847017463876194,1.9526759793182789
2.99,0.09731675092191845,0.1315677546358417,2.006718624428968
3.0,0.1057032973226127,0.024773089822079798,1.910827525820992
3.01,0.1914011200880143,0.10749805623956493,1.88651195712879
3.02,0.20553879067144581,0.0772364244407012,1.8804088934972065
3.03,0.0968248161100271,0.09164197276092015,1.8060369760096602
3.04,0.28627919882836583,0.17846635094357463,1.7628026660892724
3.05,0.3512685172813226,0.24158346334768233,1.809636127258909
3.06,0.2301190340569689,0.2186971249762963,1.8350366889968284
3.07,0.2670450740246155,0.20399124597578194,1.8504951850058033
3.08,0.1617565569289417,0.17187397210238128,1.890755063216737
3.09,0.04283839571286165,0.16526253529508028,1.935694801487487
3.1,0.22527572902761578,0.121811337495454,1.9487103225098372
3.11,0.15952074228838836,0.10014878304260065,1.9417359906326523
3.12,0.1242362069128041,0.12566577499899395,2.0029132624010515
3.13,0.21664897893536,0.22020174463751918,1.9966731174161811
3.14,0.32176529022762856,0.26375325740281724,2.0045838715548236
3.15,0.49848167588455305,0.31464686462663166,2.0949278119236623
3.16,0.44200290137757114,0.242303342794764,2.1493745087047436
3.17,0.4143807070703444,0.2798689785176723,2.0806650862940383
3.18,0.25564384789594435,0.1698433018080372,1.948865304298833
3.19,0.47135628637713084,0.18664895173446552,1.8913633782657047
3.2,0.35807813778514047,0.23727989003707198,1.82093076570191
3.21,0.37061455810978794,0.23184025300961075,1.848849997042291
3.22,0.06986106652690685,0.1725287045933355,1.7808840957473098
3.23,0.2605810023164703,0.20693970709399367,1.818162827069322
3.24,0.36062157857909016,0.16747692800615555,1.880232964190012
3.25,0.2586285529191798,0.06335403167836168,2.0017591631311538
3.26,0.336083495431529,0.1051877926000509,1.9286789237478252
3.27,0.1618277465230574,0.13642121099343488,1.9867298930664794
3.28,0.0957367670738172,0.17738367832678897,1.9741266581849073
3.29,-0.043665569366077496,0.22806229758508972,2.0094953061328544
3.3,0.0133607376151205,0.23513064179825752,1.9631390245567533
3.31,-0.1526379511395815,0.25869844639631034,2.0053547695363183
3.32,0.03928851446949075,0.21123387061500837,2.0356416123326615
3.33,-0.2052382653237546,0.18559272036567973,1.9635804294315533
3.34,0.1172423097108861,0.1476802725000151,1.9251085709082751
3.35,0.24821018789249438,0.12487232588188812,1.9572072887725167
3.36,0.06985800592336355,0.09363653493785495,1.9995144685144572
3.37,0.14544068037630462,0.07540079706719648,2.008023285189117
3.38,0.12727168299685904,0.06254963807169842,2.008431020054691
3.39,0.1995109898982974,0.033040992044777534,1.9540051405383865
3.4,0.10489722057706369,-0.011157431260769868,1.910457838276458
3.41,0.1921402537111028,-0.04938189800870246,1.7906698993617396
3.42,-0.0076637824109103,-0.14086223253455224,1.7919935652431807
3.43,0.0534616957040411,-0.134998816077899,1.8380491197552706
3.44,-0.13990996868579225,-0.09663294915854621,1.9112483443274053
3.45,-0.24497272763161745,0.006950210166809611,1.8511240083329517
3.46,-0.23686846936945677,0.016789075817259646,1.8655623152958085
3.47,-0.12008127489361375,-0.02584709756487585,1.791543178786576
3.48,0.015019905015104749,0.07674565550444692,1.8126062634917781
3.49,-0.07909305848045055,0.07882394804379804,1.766508654103227
3.5,0.1303805010777331,0.0800847136119354,1.783697071376274
3.51,0.0395024858692029,0.1167139713804672,1.7681717866858047
3.52,-0.12716869183508633,0.045749618610139556,1.8678828323297114
3.53,0.00023836208345855,0.050569697532153575,1.9333681026175797
3.54,-0.24054233529547264,0.017635672110997383,1.896061400315724
3.55,0.0563136883095231,-0.009715919398252866,1.9044090421487825
3.56,-0.01968953830536805,0.018193704165085797,1.7639604423693065
3.57,-0.1265557160107244,-0.13592984283540546,1.6594112430074281
3.58,-0.19138814649446267,-0.18321539196631742,1.6859793394384228
3.59,-0.5084228109313935,-0.1974197944536304,1.6982682453119062
3.6,-0.38605565547660337,-0.21475554349520246,1.7076049672690288
3.61,-0.30570662896205997,-0.16880884869902293,1.820092043321911
3.62,-0.3273014427490766,-0.14077548129838482,1.8902722635773066
3.63,-0.38276067925501583,-0.11562775415231126,1.9151256507832692
3.64,-0.09930325848830575,-0.11270306657260118,1.9186147491317382
3.65,-0.2534291998010038,-0.13203481109708445,1.958598954433133
3.66,-0.13618987449208303,-0.15220014037114007,2.0295163525612385
3.67,-0.08572376914751326,-0.13922006540082676,1.957572877303649
3.68,-0.18267828603568195,-0.09211477312894108,1.8486032962054517
3.69,-0.09702288046849895,-0.03166554163634157,1.8739395612071763
3.7,-0.03111663507162575,-0.03604957227680663,1.868216666816336
3.71,-0.0486371875372667,-0.09733728886761263,1.9087712855337382
3.72,0.02802928645323515,-0.04213518302741883,1.9030325848885488
3.73,-0.158969464839419,-0.12656968866161983,1.9049107126522757
3.74,0.03178841605482295,-0.19571574318488102,1.8514483855284642
3.75,-0.04032888097449995,-0.1466974477274997,1.8111641034264612
3.76,-0.26456284471266356,-0.26088261297331683,1.7521631210863435
3.77,-0.4249769098366475,-0.2843655128039613,1.7959815167006146
3.78,-0.443560537529503,-0.15125044396419324,1.9014478538031117
3.79,-0.2784902408350905,-0.10962109636026426,1.8792320704236125
3.8,-0.41840441346986185,-0.05750570547139299,1.9272369449332691
3.81,-0.1199708406639517,0.028220087474423904,1.9398425783568036
3.82,-0.1220297154752589,-0.006629318428064086,1.919935694576349
3.83,0.07936575486737779,0.033524675140616036,1.965347983050858
3.84,0.09410664545847944,0.013347308520019686,1.9232434990229779
3.85,0.06721696104524065,0.056827438451765834,1.8440430409574398
3.86,0.1420888697258837,0.10938491212730854,1.96003421558621
3.87,0.0951977068915626,0.17542418882755986,1.9456611568021789
3.88,0.2110622976934185,0.1836408945738746,1.9652455950954864
3.89,0.2488819599016514,0.17355473571211882,1.9444939471654967
3.9,0.2863246591073225,0.19688625336111876,1.9103354908243366
3.91,0.41538954892692864,0.18351742143898864,1.9217870210445465
3.92,0.20168966314265524,0.1828850766935653,1.9947582335376175
3.93,0.2737613747142861,0.21817762133810384,1.983581737272702
3.94,0.2948406391535473,0.2488811062802112,2.0132516769150945
3.95,0.7083940426945976,0.3527813358782683,2.0429338400811217
3.96,0.6297023687786969,0.3788191482749806,1.9608699120903175
3.97,0.39854647969072415,0.2957232820395317,1.9287219529794377
3.98,0.5573509052154927,0.2557896774289626,1.9471800076225378
3.99,0.3181780519997224,0.19125885677345025,1.9466919495802375
4.0,0.13628271533695085,0.14373001601516547,1.7667002062408403
4.01,0.18334671552252735,0.12946837656188287,1.8658916376915644
4.02,0.051477850207199,0.06950248613929258,1.9149682024259826
4.03,-0.0687333745458569,0.12148779700996755,1.8535786508789618
4.04,0.0129293529733868,0.10086557262037306,2.015919983477884
4.05,0.15499524459572825,0.14394997632019424,2.11359715149479
4.06,0.251297880905894,0.3127721790444117,2.197202586832041
4.07,0.4046135095333092,0.26104314442402815,2.2136010897806053
4.08,0.4851281522997233,0.27648631322884365,2.1174560665002176
4.09,0.5780227687571444,0.34541998344763386,2.0093344611451927
4.1,0.5324005819589184,0.289610057815814,2.069191915708062
4.11,0.3231567944610203,0.23679153025330563,2.100717034043613
4.12,0.6165561843433095,0.22437047766607685,2.134576031922979
4.13,0.5886292725473414,0.15479699829425406,2.1097312518453615
4.14,0.46894205844037096,0.15417627041596782,2.0588657743605956
4.15,0.35374177332909085,0.20107769864841477,2.04149326564873
4.16,0.30608317344781305,0.2540003930317623,2.0908768625548997
4.17,0.3178805408800933,0.19538122538077274,2.100061434398932
4.18,0.40294051663938074,0.2139726831648562,2.115150996317279
4.19,0.2652437596132845,0.22488915364356213,1.9942351200415815
4.2,0.15017125188610037,0.20759391162993912,2.0359202216837873
4.21,0.282150695559857,0.13677383646466726,2.003333467345173
4.22,0.3157880353511273,0.1166284796819313,2.0318197742307325
4.23,0.3732399598813234,0.07325458115813163,2.038844321176602
4.24,0.4255894102283389,0.09722536975875026,1.905220410519109
4.25,0.24136415942428996,0.12013789667395976,1.8409341064565454
4.26,0.27283954211835515,0.14017946370377554,1.9200467877997873
4.27,-0.0205172839898639,0.11511142761835423,1.9589468259045066
4.28,-0.1292466596416131,0.03960044424832149,1.9169819956068823
4.29,-0.1453884984684803,0.06471896140976163,1.9624868408330316
4.3,-0.33014253069362176,0.08303797311473912,1.9023744344687883
4.31,-0.25086535739064075,0.06847327889699724,1.9237211714728062
4.32,0.1785745307058996,0.053956361884207785,1.863121501806954
4.33,0.211467433197774,-0.022109302861896857,1.939694111226698
4.34,0.0402453147830734,-0.07354970781763732,1.8377219480511675
4.35,-0.09792538211596874,-0.1406719455015859,1.7890517754270427
4.36,-0.21517182556276904,-0.13989818890421465,1.8100385274008008
4.37,-0.16845196753009495,-0.12428771518951372,1.8946067872150703
4.38,-0.046428953919727296,-0.10909281132607233,1.939477876515829
4.39,-0.13111982872896,-0.042720967486008024,1.9737736615179848
4.4,-0.1591542609834306,-0.01393967951737328,2.0137909372344143
