time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.171968385005013,-0.01872486991888829,0.03367615946199417,0.07326028607669109,0.7111370032362654,1.0699995708054155,-0.16838299961766048,0.9335344470640542,-0.1721060652355642,-0.09250486190588492
7.17717678615607,-0.02081936308717737,0.03818361629340931,0.07305475504862137,0.7034832593579502,1.0792544734354559,-0.17090231318644739,0.9344446497008557,-0.16064271295487617,-0.09380171658783162
7.182385187307127,-0.023249244151035114,0.042723801599463936,0.07281451504370325,0.6957035280680559,1.0882724947682783,-0.17340049827747678,0.9346462772071905,-0.14788244916659124,-0.09507028029489792
7.187593588458183,-0.025992145440793875,0.04726623505512962,0.07253892318929896,0.6878103646150683,1.0970418834879692,-0.1758855826551296,0.9340501243978616,-0.13382532905857128,-0.0962752551111498
7.19280198960924,-0.029021071940331003,0.051779484952929895,0.07222616295556603,0.6798144025832106,1.1055528964572479,-0.17836555349946073,0.9325769186871271,-0.11848295504565687,-0.09738575752381338
7.198010390760297,-0.03230497034976314,0.0562315687836235,0.07187356962535148,0.6717241865795728,1.113797741539238,-0.18084820937653695,0.9301578679199558,-0.10187813068580553,-0.09837668955575357
7.203218791911353,-0.03580940702018221,0.06059059712810943,0.07147789707503326,0.6635457831727058,1.1217706023207388,-0.18334093296888454,0.9267362173993344,-0.08404529127313007,-0.0992312470792861
7.20842719306241,-0.03949710426095993,0.06482513394033011,0.07103567843870083,0.6552827619616431,1.1294675577031323,-0.18585060784027696,0.9222672219087018,-0.06502979786387815,-0.09994113229693163
7.213635594213467,-0.04332878080084623,0.06890488284900326,0.07054366519251691,0.6469360292465159,1.1368865176456793,-0.18838345728856562,0.9167187523601169,-0.04488749829532936,-0.10050762218779524
7.218843995364524,-0.047263778720822845,0.07280116024278438,0.06999918345709466,0.638503822276157,1.1440271416345014,-0.19094496825573232,0.9100712964248879,-0.02368401709094028,-0.1009415476400359
7.22405239651558,-0.05126076394807007,0.07648735882166657,0.06940051517849578,0.629981826797128,1.1508907218752553,-0.19353984929573434,0.9023175706484619,-0.0014935631403192179,-0.1012622266517024
