time,x1,x2,x3,y1,y2,y3,z1,z2,z3
0.43,0.4855056894660135,0.03804154075677407,0.03306908798550531,0.08101838047468643,0.0025222001980946362,0.001528420252881202,-0.05292200543951885,-0.01383511367463555,-0.008360941521618863
0.44,0.4718071938603533,0.03678918527737587,0.033366554913504154,0.08151641445895683,0.0026708871768052088,0.0016283788302929863,-0.0568627424252102,-0.014187550158669624,-0.008708773169933685
0.45,0.4571840366988908,0.03545320865160646,0.033635807636251285,0.08205277203844764,0.002823313039707352,0.0017320621732042276,-0.06065428259139817,-0.014526276823568917,-0.009060217059104531
0.46,0.4416740212360487,0.0340373716686026,0.03387674947978565,0.08262588705035052,0.0029793392737251295,0.001839486145701168,-0.06428724913504939,-0.014850462093765823,-0.00941494812376639
0.47,0.4253170174390423,0.032545619690015286,0.03408930928152059,0.08323410776926905,0.0031388201221112704,0.0019506630729348013,-0.0677527120506117,-0.015159314068396377,-0.009772632016671976
0.48,0.4081549378588656,0.030982080217411258,0.034273441111476136,0.08387569790678263,0.0033016026823674697,0.0020656017357478904,-0.07104219432674883,-0.015452081019750655,-0.010132925137021825
0.49,0.39023173763029084,0.029351062892273,0.0344291242722791,0.08454883661144656,0.003467526906244389,0.0021843073706749685,-0.07414767194634037,-0.015728051393272775,-0.010495474630464288
0.5,0.37159339303897815,0.027657057403841678,0.034556363097482064,0.08525161935651207,0.003636425682776038,0.0023067816710445332,-0.0770615763970579,-0.01598655399856384,-0.010859918461680934
0.51,0.35228744056743716,0.025904688670264464,0.034655181879628495,0.08598207703289205,0.003808126708166674,0.002433022895855557,-0.07977683888929193,-0.016226961061671007,-0.011225886796641287
0.52,0.33236315749734463,0.024098734616263613,0.03472562562875451,0.08673816847096795,0.0039824518858708885,0.002563025935509788,-0.08228686183985899,-0.01644868570399702,-0.01159300120132206
0.53,0.3118712368184586,0.022244093954053447,0.03476775863043867,0.08751779390458769,0.004159218391140499,0.0026967820991308654,-0.08458558481842193,-0.016651187704729297,-0.011960876184880656
0.54,0.29086362362990437,0.020345770144822858,0.03478166315886282,0.08831880174688299,0.004338239275096748,0.0028342790901518286,-0.0866675076086673,-0.01683397536748667,-0.012329119819287901
0.55,0.2693935151401751,0.018408871398735305,0.03476743947681216,0.08913898859026936,0.004519323464730311,0.0029755010063151205,-0.08852769020830521,-0.01699660552031937,-0.012697333739328036
0.56,0.24751536065331722,0.016438610673604834,0.03472520583561925,0.08997609920701827,0.004702275762950823,0.003120428339674225,-0.09016175282973761,-0.017138683515762053,-0.013065113142670469
0.57,0.22528451388698809,0.014440272477948069,0.034655096435149635,0.09082784094918782,0.004886898147529305,0.0032690380606622944,-0.0915658870492211,-0.017259863913961414,-0.013432048504073292
0.58,0.20275716562179152,0.01241920675048836,0.03455725932327697,0.09169188654109192,0.005072990160232619,0.0034213037382932712,-0.09273684470368454,-0.017359849026332832,-0.013797725688030107
0.59,0.17999021813846977,0.010380816394570044,0.03443185782677831,0.09256587927796582,0.005260349192025414,0.003577195404740239,-0.0936719648925872,-0.01743839168891603,-0.014161726931761803
0.6,0.15704093462751909,0.00833052354710745,0.03427906975537559,0.09344744754480516,0.005448771688202438,0.003736679552224212,-0.0943691970318752,-0.01749529729221122,-0.01452363276386726
0.61,0.13396693918918903,0.006273769578584846,0.034099087401735576,0.09433420481636597,0.005638053148388543,0.0038997191330141364,-0.0948271008539816,-0.017530423781179128,-0.014883022004323372
0.62,0.11082621683348744,0.004216015093056852,0.033892117541469965,0.09522374965716453,0.005827988126538647,0.004066273559426862,-0.0950448464078263,-0.01754368165524096,-0.015239471764484966
0.63,0.087676897783851,0.00216271964870481,0.03365838145096616,0.09611367465455545,0.006018370987233968,0.004236298789291205,-0.09502220752397683,-0.017535033422092488,-0.015592558783819637
0.64,0.06457699551107643,0.00011931747597395789,0.03339811362020649,0.09700157727121407,0.006208996924882914,0.004409747515760185,-0.09475954163768044,-0.01750449151658279,-0.01594186102579153
0.65,0.04158446175832133,-0.0019087777388238085,0.03311156303165374,0.09788505756494705,0.00639966166681847,0.004586569058862805,-0.09425780640969791,-0.017452120070764014,-0.01628695745376054
0.66,0.018756711243718863,-0.003916217975771168,0.03279899474620624,0.09876173787033853,0.006590163018227585,0.004766709451025235,-0.09351856127658804,-0.017378035506791713,-0.016627431054385366
0.67,-0.003849388253327812,-0.005897721818040275,0.03246068992068163,0.09962926320929412,0.006780300895608827,0.004950111439894498,-0.09254396731802116,-0.017282406530835643,-0.016962868899772922
0.68,-0.026177515892144863,-0.007848074451892716,0.03209694580781683,0.10048530129104072,0.006969877326772388,0.005136714488338459,-0.09133678725677918,-0.01716545413307976,-0.01729286214747835
0.69,-0.04817203503670215,-0.009762140397866735,0.03170807654034093,0.10132754819682033,0.007158696905796393,0.0053264548639250274,-0.08990037206310673,-0.017027450561304266,-0.017617006968983415
0.7,-0.06977829104620509,-0.011634890795871928,0.03129441428884894,0.10215374071561566,0.007346567845323055,0.005519265926798429,-0.0882386192353389,-0.01686871577903575,-0.017934906723061587
